product_id,external_product_id,platform_id,country_id,shop_id,category_id,product_title,product_title_translated,brand,description,main_image_url,url,is_ad,first_seen_date,last_updated
97,PLAT16_93184,16,5,47,11,Staedtler Books & Stationery Basic Edition,Staedtler Books & Stationery Basic Edition (新加坡销售),Staedtler,节日特供的Staedtler产品，专为东南亚气候设计,/images/products/books_&_stationery/staedtler_5.jpg,https://example.com/product/PROD44965345,True,2025-04-19,2025-04-21
98,SHOPEE_98926,1,9,55,9,Adidas Sports & Outdoors Deluxe Edition,Adidas Sports & Outdoors Deluxe Edition (缅甸销售),Adidas,在Myanmar广受欢迎的Adidas产品，质量保证,/images/products/sports_&_outdoors/adidas_5.jpg,https://shopee.co.id/product/PROD77588925,False,2025-09-28,2025-10-30
99,LZD_89102,2,7,22,6,Nivea Sunscreen & Skincare Standard Edition,Nivea Sunscreen & Skincare Standard Edition 传统版,Nivea,Nivea品牌热门产品，符合当地标准,/images/products/sunscreen_&_skincare/nivea_5.jpg,https://lazada.co.id/product/PROD16796932,True,2025-09-10,2025-09-17
100,LZD_35858,2,7,58,5,Index Home & Living Premium Edition,Index Home & Living Premium Edition (高棉销售),Index,限时优惠的Index产品，专为东南亚气候设计,/images/products/home_&_living/index_10.jpg,https://lazada.co.id/product/PROD69093259,False,2025-03-04,2025-03-09
101,PLAT25_46466,25,3,98,4,Maybelline Ultra Mascara,Maybelline Ultra Mascara 越南版,Maybelline,Maybelline品牌畅销产品，符合当地标准,/images/products/beauty_&_cosmetics/maybelline_13.jpg,https://example.com/product/PROD94228578,False,2025-08-05,2025-08-09
102,SH_TH_48573,6,2,84,14,Michelin Automotive Basic Edition,Michelin Automotive Basic Edition (泰国销售),Michelin,在Thailand销量领先的Michelin产品，正品保障,/images/products/automotive/michelin_11.jpg,https://shopee.co.th/product/PROD68502416,False,2025-12-02,2026-01-13
103,SHOPEE_55486,1,10,24,10,Silk Shoes by Batik Semar,文莱传统服饰 - Silk Shoes by Batik Semar,Batik Semar,在Brunei销量领先的Batik Semar产品，质量保证,/images/products/traditional_clothing/batik_semar_19.jpg,https://shopee.co.id/product/PROD11065577,True,2025-08-05,2025-10-01
104,PLAT16_57677,16,5,12,11,Staedtler Books & Stationery Deluxe Edition,Staedtler Books & Stationery Deluxe Edition (优质销售),Staedtler,在Singapore销量领先的Staedtler产品，质量保证,/images/products/books_&_stationery/staedtler_14.jpg,https://example.com/product/PROD31232617,True,2025-11-06,2025-12-09
105,LZD_51342,2,7,9,9,Nike Sports & Outdoors Basic Edition,Nike Sports & Outdoors Basic Edition (柬埔寨销售),Nike,节日特供的Nike产品，适合热带地区使用,/images/products/sports_&_outdoors/nike_16.jpg,https://lazada.co.id/product/PROD69416975,False,2025-07-09,2025-07-19
106,LZD_17142,2,1,92,12,Xbox Toys & Games Premium Edition,Xbox Toys & Games Premium Edition (传统销售),Xbox,限时优惠的Xbox产品，适合热带地区使用,/images/products/toys_&_games/xbox_12.jpg,https://lazada.co.id/product/PROD95541387,True,2025-02-08,2025-03-19
107,SH_SG_50730,15,5,81,15,Purina Pet Supplies Deluxe Edition,Purina Pet Supplies Deluxe Edition (新加坡销售),Purina,节日特供的Purina产品，专为东南亚气候设计,/images/products/pet_supplies/purina_20.jpg,https://shopee.sg/product/PROD33096497,True,2025-06-30,2025-07-15
108,SHOPEE_23095,1,1,86,6,La Roche-Posay Sunscreen & Skincare Premium Edition,La Roche-Posay Sunscreen & Skincare Premium Edition 印尼版,La Roche-Posay,在Indonesia销量领先的La Roche-Posay产品，正品保障,/images/products/sunscreen_&_skincare/la_roche-posay_6.jpg,https://shopee.co.id/product/PROD81419901,True,2025-08-01,2025-08-02
109,PLAT12_60585,12,2,88,13,Centrum Health & Wellness Premium Edition,Centrum Health & Wellness Premium Edition (泰国销售),Centrum,限时优惠的Centrum产品，本地化适配,/images/products/health_&_wellness/centrum_6.jpg,https://example.com/product/PROD62599264,True,2025-01-09,2025-01-27
110,TT_VN_55794,28,3,24,5,Lock&Lock Home & Living Standard Edition,Lock&Lock Home & Living Standard Edition (越南销售),Lock&Lock,全新上市的Lock&Lock产品，适合热带地区使用,/images/products/home_&_living/lock&lock_16.jpg,https://tiktok.com/vn/product/PROD66241765,False,2025-09-23,2025-09-27
111,SHOPEE_30052,1,7,49,2,Denim Jacket by Adidas,Denim Jacket by Adidas (高棉销售),Adidas,Adidas品牌热门产品，符合当地标准,/images/products/fashion/adidas_18.jpg,https://shopee.co.id/product/PROD32097165,False,2025-09-30,2025-11-25
112,SH_TH_13757,6,2,22,10,Batik Keris Classic Jacket,传统传统服饰 - Batik Keris Classic Jacket,Batik Keris,在Thailand广受欢迎的Batik Keris产品，官方授权,/images/products/traditional_clothing/batik_keris_15.jpg,https://shopee.co.th/product/PROD42869637,False,2025-04-15,2025-06-12
113,PLAT14_25684,14,6,97,6,Neutrogena Sunscreen & Skincare Standard Edition,Neutrogena Sunscreen & Skincare Standard Edition 菲式版,Neutrogena,节日特供的Neutrogena产品，本地化适配,/images/products/sunscreen_&_skincare/neutrogena_5.jpg,https://example.com/product/PROD11972254,False,2025-03-22,2025-05-19
114,LZD_85121,2,7,44,5,MUJI Home & Living Premium Edition,MUJI Home & Living Premium Edition (高棉销售),MUJI,MUJI品牌畅销产品，符合当地标准,/images/products/home_&_living/muji_3.jpg,https://lazada.co.id/product/PROD34997474,False,2025-01-26,2025-03-01
115,TIKI_22802,4,3,19,13,Watson Health & Wellness Standard Edition,Watson Health & Wellness Standard Edition (本地销售),Watson,在Vietnam广受欢迎的Watson产品，质量保证,/images/products/health_&_wellness/watson_11.jpg,https://tiki.vn/product/PROD42051227,False,2025-12-28,2026-02-16
116,PLAT18_47678,18,4,63,15,Whiskas Pet Supplies Premium Edition,Whiskas Pet Supplies Premium Edition (马来西亚销售),Whiskas,在Malaysia广受欢迎的Whiskas产品，官方授权,/images/products/pet_supplies/whiskas_1.jpg,https://example.com/product/PROD52936386,True,2025-12-03,2025-12-29
117,SHOPEE_36876,1,7,83,15,Purina Pet Supplies Deluxe Edition,Purina Pet Supplies Deluxe Edition (高棉销售),Purina,Purina品牌畅销产品，符合当地标准,/images/products/pet_supplies/purina_2.jpg,https://shopee.co.id/product/PROD39689161,False,2025-05-16,2025-05-22
118,JD_35917,19,2,92,8,Indomie Food & Beverages Premium Edition,泰式Indomie Food & Beverages Premium Edition,Indomie,限时优惠的Indomie产品，适合热带地区使用,/images/products/food_&_beverages/indomie_19.jpg,https://example.com/product/PROD49758737,True,2025-05-19,2025-07-12
119,PLAT21_16330,21,2,96,9,Nike Sports & Outdoors Deluxe Edition,Nike Sports & Outdoors Deluxe Edition (传统销售),Nike,限时优惠的Nike产品，专为东南亚气候设计,/images/products/sports_&_outdoors/nike_13.jpg,https://example.com/product/PROD79226833,False,2025-01-15,2025-03-11
120,TT_TH_63267,27,2,65,9,Under Armour Sports & Outdoors Premium Edition,Under Armour Sports & Outdoors Premium Edition (泰国销售),Under Armour,限时优惠的Under Armour产品，本地化适配,/images/products/sports_&_outdoors/under_armour_6.jpg,https://tiktok.com/th/product/PROD64195382,False,2025-04-21,2025-04-26
121,SH_PH_60749,13,6,36,9,Nike Sports & Outdoors Basic Edition,Nike Sports & Outdoors Basic Edition (菲式销售),Nike,全新上市的Nike产品，本地化适配,/images/products/sports_&_outdoors/nike_8.jpg,https://shopee.ph/product/PROD38294413,False,2025-10-10,2025-11-16
122,LZD_49124,2,8,71,5,IKEA Home & Living Basic Edition,IKEA Home & Living Basic Edition (寮国销售),IKEA,在Laos广受欢迎的IKEA产品，正品保障,/images/products/home_&_living/ikea_9.jpg,https://lazada.co.id/product/PROD10377959,False,2025-08-04,2025-09-27
123,BLI_81972,7,1,96,2,Polyester T-Shirt by Levis,Polyester T-Shirt by Levis (印尼销售),Levis,Levis品牌优质产品，符合当地标准,/images/products/fashion/levis_18.jpg,https://blibli.com/product/PROD48204324,False,2025-05-04,2025-06-02
124,PLAT30_15592,30,4,4,7,Charlotte Tilbury Makeup Premium Edition,Charlotte Tilbury Makeup Premium Edition 马来西亚版,Charlotte Tilbury,Charlotte Tilbury品牌热门产品，符合当地标准,/images/products/makeup/charlotte_tilbury_4.jpg,https://example.com/product/PROD76719829,False,2025-05-20,2025-05-30
125,TT_TH_68788,27,2,40,6,Biore Sunscreen & Skincare Deluxe Edition,Biore Sunscreen & Skincare Deluxe Edition 传统版,Biore,Biore品牌热门产品，适合本地使用,/images/products/sunscreen_&_skincare/biore_18.jpg,https://tiktok.com/th/product/PROD25299322,False,2025-05-06,2025-06-03
126,PLAT14_26309,14,6,36,15,Trixie Pet Supplies Deluxe Edition,Trixie Pet Supplies Deluxe Edition (传统销售),Trixie,Trixie品牌热门产品，符合当地标准,/images/products/pet_supplies/trixie_2.jpg,https://example.com/product/PROD63554567,True,2025-11-10,2025-12-25
127,PLAT14_26668,14,6,45,11,Faber-Castell Books & Stationery Deluxe Edition,Faber-Castell Books & Stationery Deluxe Edition (菲式销售),Faber-Castell,节日特供的Faber-Castell产品，专为东南亚气候设计,/images/products/books_&_stationery/faber-castell_18.jpg,https://example.com/product/PROD33271279,False,2025-05-27,2025-07-12
128,BLI_77390,7,1,60,11,Moleskine Books & Stationery Standard Edition,Moleskine Books & Stationery Standard Edition (印尼销售),Moleskine,全新上市的Moleskine产品，本地化适配,/images/products/books_&_stationery/moleskine_13.jpg,https://blibli.com/product/PROD18225638,True,2025-07-14,2025-07-27
129,PLAT18_24547,18,4,20,12,PlayStation Toys & Games Basic Edition,PlayStation Toys & Games Basic Edition (马来西亚销售),PlayStation,PlayStation品牌经典产品，东南亚市场专供,/images/products/toys_&_games/playstation_4.jpg,https://example.com/product/PROD89821304,False,2025-03-25,2025-04-29
130,PLAT10_24959,10,3,38,4,Loreal Acne Control Sunscreen,Loreal Acne Control Sunscreen 传统版,Loreal,全新上市的Loreal产品，本地化适配,/images/products/beauty_&_cosmetics/loreal_17.jpg,https://example.com/product/PROD81914254,True,2025-06-07,2025-07-15
131,SHOPEE_46666,1,8,59,7,MAC Makeup Premium Edition,MAC Makeup Premium Edition 老挝版,MAC,在Laos销量领先的MAC产品，官方授权,/images/products/makeup/mac_3.jpg,https://shopee.co.id/product/PROD94446549,True,2025-09-02,2025-10-26
132,LZD_VN_62935,5,3,46,14,Michelin Automotive Basic Edition,Michelin Automotive Basic Edition (传统销售),Michelin,在Vietnam销量领先的Michelin产品，正品保障,/images/products/automotive/michelin_16.jpg,https://lazada.vn/product/PROD13457715,True,2025-07-18,2025-08-15
133,SHOPEE_16725,1,8,31,13,Blackmores Health & Wellness Standard Edition,Blackmores Health & Wellness Standard Edition (传统销售),Blackmores,限时优惠的Blackmores产品，专为东南亚气候设计,/images/products/health_&_wellness/blackmores_1.jpg,https://shopee.co.id/product/PROD37186561,True,2025-08-07,2025-09-16
134,PLAT23_41367,23,4,90,9,Decathlon Sports & Outdoors Deluxe Edition,Decathlon Sports & Outdoors Deluxe Edition (马来西亚销售),Decathlon,在Malaysia销量领先的Decathlon产品，官方授权,/images/products/sports_&_outdoors/decathlon_2.jpg,https://example.com/product/PROD12352755,False,2025-05-22,2025-06-15
135,LZD_21121,2,9,98,11,Staedtler Books & Stationery Basic Edition,Staedtler Books & Stationery Basic Edition (缅甸销售),Staedtler,Staedtler品牌经典产品，东南亚市场专供,/images/products/books_&_stationery/staedtler_19.jpg,https://lazada.co.id/product/PROD93661833,True,2025-06-14,2025-07-21
136,SHOPEE_73419,1,10,65,15,Pedigree Pet Supplies Standard Edition,Pedigree Pet Supplies Standard Edition (文莱销售),Pedigree,节日特供的Pedigree产品，本地化适配,/images/products/pet_supplies/pedigree_13.jpg,https://shopee.co.id/product/PROD65726916,False,2025-05-11,2025-07-10
137,LZD_83193,2,1,32,3,Nokia Mobile Phones Premium Edition,Nokia Mobile Phones Premium Edition (印尼销售),Nokia,Nokia品牌热门产品，适合本地使用,/images/products/mobile_phones/nokia_5.jpg,https://lazada.co.id/product/PROD21925687,False,2025-02-15,2025-03-17
138,TT_ID_35660,26,1,53,8,Coca-Cola Food & Beverages Basic Edition,传统Coca-Cola Food & Beverages Basic Edition,Coca-Cola,在Indonesia销量领先的Coca-Cola产品，正品保障,/images/products/food_&_beverages/coca-cola_3.jpg,https://tiktok.com/id/product/PROD47327810,True,2025-02-20,2025-03-19
139,SH_PH_55521,13,6,42,12,Xbox Toys & Games Deluxe Edition,Xbox Toys & Games Deluxe Edition (菲式销售),Xbox,全新上市的Xbox产品，专为东南亚气候设计,/images/products/toys_&_games/xbox_10.jpg,https://shopee.ph/product/PROD72186341,True,2025-02-09,2025-02-20
140,LZD_36979,2,8,29,10,Silk Shoes by Batik Parang,传统传统服饰 - Silk Shoes by Batik Parang,Batik Parang,全新上市的Batik Parang产品，本地化适配,/images/products/traditional_clothing/batik_parang_6.jpg,https://lazada.co.id/product/PROD15848209,False,2025-03-04,2025-04-03
141,PLAT16_91618,16,5,5,9,Columbia Sports & Outdoors Standard Edition,Columbia Sports & Outdoors Standard Edition (优质销售),Columbia,在Singapore备受好评的Columbia产品，质量保证,/images/products/sports_&_outdoors/columbia_16.jpg,https://example.com/product/PROD37916717,True,2025-12-29,2026-01-19
142,SHOPEE_69431,1,10,21,6,Neutrogena Sunscreen & Skincare Premium Edition,Neutrogena Sunscreen & Skincare Premium Edition 文莱版,Neutrogena,Neutrogena品牌优质产品，符合当地标准,/images/products/sunscreen_&_skincare/neutrogena_5.jpg,https://shopee.co.id/product/PROD54235694,True,2025-06-26,2025-07-19
143,SHOPEE_76433,1,7,17,11,Moleskine Books & Stationery Premium Edition,Moleskine Books & Stationery Premium Edition (传统销售),Moleskine,在Cambodia备受好评的Moleskine产品，质量保证,/images/products/books_&_stationery/moleskine_13.jpg,https://shopee.co.id/product/PROD51470288,True,2025-09-03,2025-09-20
144,LZD_68921,2,1,29,1,Sony Washing Machine with AI Control,Sony Washing Machine with AI Control (印尼销售),Sony,在Indonesia广受欢迎的Sony产品，官方授权,/images/products/electronics/sony_20.jpg,https://lazada.co.id/product/PROD35188925,False,2025-07-08,2025-08-19
145,LZD_67827,2,10,32,6,Biore Sunscreen & Skincare Premium Edition,Biore Sunscreen & Skincare Premium Edition 文莱版,Biore,在Brunei广受欢迎的Biore产品，正品保障,/images/products/sunscreen_&_skincare/biore_7.jpg,https://lazada.co.id/product/PROD90480284,True,2025-10-18,2025-12-16
146,LZD_39712,2,7,9,9,Under Armour Sports & Outdoors Standard Edition,Under Armour Sports & Outdoors Standard Edition (高棉销售),Under Armour,在Cambodia销量领先的Under Armour产品，正品保障,/images/products/sports_&_outdoors/under_armour_6.jpg,https://lazada.co.id/product/PROD20971596,False,2025-06-24,2025-06-28
147,SH_MY_67293,11,4,27,3,Xiaomi Mobile Phones Deluxe Edition,Xiaomi Mobile Phones Deluxe Edition (马来西亚销售),Xiaomi,在Malaysia备受好评的Xiaomi产品，官方授权,/images/products/mobile_phones/xiaomi_10.jpg,https://shopee.com.my/product/PROD11185164,True,2025-06-05,2025-07-04
148,PLAT12_62721,12,2,95,15,Pedigree Pet Supplies Premium Edition,Pedigree Pet Supplies Premium Edition (传统销售),Pedigree,节日特供的Pedigree产品，专为东南亚气候设计,/images/products/pet_supplies/pedigree_18.jpg,https://example.com/product/PROD72220996,False,2025-03-23,2025-04-12
149,LZD_13096,2,10,77,12,Nintendo Toys & Games Premium Edition,Nintendo Toys & Games Premium Edition (传统销售),Nintendo,在Brunei广受欢迎的Nintendo产品，质量保证,/images/products/toys_&_games/nintendo_14.jpg,https://lazada.co.id/product/PROD76683317,True,2025-12-10,2026-02-02
150,PLAT30_42961,30,4,3,11,Penguin Books & Stationery Basic Edition,Penguin Books & Stationery Basic Edition (大马销售),Penguin,Penguin品牌畅销产品，符合当地标准,/images/products/books_&_stationery/penguin_12.jpg,https://example.com/product/PROD93173536,False,2025-11-16,2025-12-18
151,SHOPEE_86274,1,8,64,6,Mistine Sunscreen & Skincare Premium Edition,Mistine Sunscreen & Skincare Premium Edition 传统版,Mistine,限时优惠的Mistine产品，本地化适配,/images/products/sunscreen_&_skincare/mistine_17.jpg,https://shopee.co.id/product/PROD29686439,False,2025-09-13,2025-09-22
152,TPD_49767,3,1,71,9,Under Armour Sports & Outdoors Deluxe Edition,Under Armour Sports & Outdoors Deluxe Edition (印尼销售),Under Armour,在Indonesia广受欢迎的Under Armour产品，质量保证,/images/products/sports_&_outdoors/under_armour_1.jpg,https://tokopedia.com/product/PROD64360997,True,2025-05-18,2025-06-12
153,SH_TH_66616,6,2,89,2,Nike Spring Collection Pants,Nike Spring Collection Pants (泰式销售),Nike,Nike品牌畅销产品，适合本地使用,/images/products/fashion/nike_19.jpg,https://shopee.co.th/product/PROD64516897,False,2025-11-11,2025-11-16
154,PLAT25_32464,25,3,65,7,NYX Makeup Standard Edition,NYX Makeup Standard Edition 越南版,NYX,节日特供的NYX产品，适合热带地区使用,/images/products/makeup/nyx_20.jpg,https://example.com/product/PROD12685422,False,2025-11-06,2025-11-08
